movie_id,title,year,runtime_min,budget_musd,box_office_musd,genres,director,main_actor,mpaa_rating,num_critic_reviews,avg_user_rating,language,country
2878,Family Dream,2002,133,1.5,0.0,Action|Horror,D_65,A_Kumar,PG-13,12,6.9,French,FRA
2879,Golden Report,2022,130,0.79,6.84,Action,D_Garcia,A_Smith,R,9,9.1,Mandarin,CHN
2880,Final Love,2013,109,3.95,0.0,Thriller,D_Nguyen,A_Jones,R,15,4.5,English,USA
2881,Star Love,2000,93,1.6,9.02,Thriller,D_52,A_Chen,PG-13,4,7.0,English,USA
2882,Last Days,2006,110,2.87,,Action|Fantasy,D_Fernandez,A_Brown,PG,9,4.5,English,UK
2883,Red Fall,1993,115,1.27,0.0,Adventure|Comedy,D_Garcia,A_101,PG-13,9,7.3,French,FRA
2884,Urban Heist,2014,122,3.01,0.59,Romance,D_65,A_177,PG-13,7,6.0,English,UK
2885,First Heist,2019,115,4.42,8.87,Drama|Fantasy|Sci-Fi,D_Johnson,A_Lopez,PG-13,6,5.1,English,USA
2886,Urban Echo,1998,95,4.98,0.0,Crime,D_12,A_23,PG-13,6,7.3,Spanish,MEX
2887,Bright Picnic,2010,102,1.21,,Comedy,D_59,A_198,PG-13,9,7.5,Hindi,IND
2888,Golden Rise,2009,101,52.49,85.56,Crime,D_27,A_34,PG-13,43,5.4,Spanish,ESP
2889,Star Sky,2008,118,4.12,9.88,Thriller,D_Fernandez,A_35,PG-13,9,7.6,Spanish,MEX
2890,Secret Report,2008,118,63.17,110.86,Crime|Sci-Fi,D_87,A_Chen,PG-13,32,4.9,French,FRA
2891,Hidden Dream,2001,120,1.92,0.0,Horror,D_Kumar,A_Patel,PG-13,8,7.3,English,USA
2892,First Echo,2006,115,2.73,0.28,Family,D_27,A_Chen,R,4,7.8,Hindi,IND
2893,Bright Journey,2017,79,2.62,7.56,Thriller,D_29,A_170,PG,12,5.7,Mandarin,CHN
2894,Family Sky,2024,84,4.05,0.86,Comedy,D_3,A_Brown,R,11,7.0,French,FRA
2895,Secret Heist,2007,108,4.43,0.66,Comedy,D_Nguyen,A_Singh,PG-13,14,6.1,English,UK
2896,Midnight Report,2003,111,66.41,88.32,Romance,D_88,A_93,Unrated,43,8.4,English,USA
2897,First Love,2024,129,58.66,0.0,Action,D_Wong,A_Patel,PG-13,39,5.0,English,UK
2898,Golden Days,1996,111,6.65,2.34,Drama,D_Patel,A_147,PG,30,6.3,Hindi,IND
2899,Red Sky,2002,95,,7.83,Fantasy|Comedy,D_Nguyen,A_70,PG-13,8,5.2,English,UK
2900,Indie Kingdom,2007,120,6.03,0.0,Romance,D_50,A_Smith,PG-13,40,7.1,English,USA
2901,Last Dream,2002,110,1.24,8.87,Romance|Horror,D_Kumar,A_23,PG-13,4,7.9,English,USA
2902,Final Promise,2020,104,36.29,97.78,Sci-Fi,D_Fernandez,A_128,PG-13,39,5.8,Spanish,ESP
2903,Bright Fall,1991,86,13.66,14.04,Crime|Adventure|Action,D_Brown,A_176,PG-13,48,7.2,French,FRA
2904,Red Night,2005,111,1.0,5.3,Thriller,D_60,A_Patel,PG-13,11,7.2,English,USA
2905,First Promise,1998,113,12.58,0.0,Adventure|Comedy,D_Fernandez,A_Lopez,R,28,7.6,English,USA
2906,Family Echo,1998,95,,7.45,Fantasy|Thriller,D_Brown,A_18,PG-13,41,4.0,English,UK
2907,Silent Kingdom,2000,121,63.69,143.39,Drama,D_Kumar,A_Smith,G,51,6.6,Hindi,IND
2908,Dark Heist,2011,120,1.02,0.0,Sci-Fi,D_Johnson,A_Lopez,PG-13,6,6.8,English,USA
2909,Loud Rise,2022,111,47.77,125.11,Adventure,D_Lee,A_106,Unrated,56,7.4,English,USA
2910,Dark Sky,2012,110,121.41,206.21,Action,D_21,A_145,PG-13,51,6.5,Hindi,IND
2911,Hidden Report,2023,124,1.04,0.0,Drama,D_Lee,A_Singh,PG-13,5,7.1,French,FRA
2912,First Night,1998,116,5.15,15.46,Action|Fantasy,D_69,A_166,R,38,6.5,Spanish,MEX
2913,Midnight Sky,2013,99,3.27,11.74,Drama,D_74,A_Lopez,PG-13,9,6.8,Mandarin,CHN
2914,Silent Echo,1997,107,1.9,0.0,Comedy,D_Garcia,A_Smith,PG-13,5,7.1,English,UK
2915,Bright Dream,1996,118,1.23,,Fantasy|Comedy,D_Johnson,A_Chen,PG-13,9,7.5,English,USA
2916,Family Heist,2007,80,9.64,32.66,Thriller,D_Fernandez,A_146,PG-13,44,6.7,English,USA
2917,Hidden Picnic,1992,96,113.81,101.39,Horror,D_48,A_187,PG,46,5.3,English,USA
2918,Midnight Edge,2017,120,2.63,5.58,Drama,D_Johnson,A_42,PG-13,11,5.4,English,USA
2919,Urban Echo,1995,128,3.08,6.2,Family,D_Johnson,A_91,PG-13,10,3.4,English,USA
2920,Golden Night,2010,125,2.42,13.84,Adventure,D_Garcia,A_133,PG-13,11,6.6,English,USA
2921,Star Kingdom,2017,123,22.55,7.48,Crime,D_23,A_Chen,PG-13,28,6.6,English,USA
2922,Silent Journey,1990,112,38.12,106.01,Adventure|Romance,D_Fernandez,A_19,PG-13,46,6.4,Japanese,JPN
2923,First Rise,2010,95,3.57,3.1,Adventure,D_34,A_175,PG-13,11,8.0,English,USA
2924,Urban Picnic,2024,107,6.44,13.11,Thriller,D_Fernandez,A_Singh,PG-13,37,6.3,English,USA
2925,Secret Picnic,2002,80,2.09,4.65,Adventure,D_Johnson,A_196,PG,11,6.2,English,USA
2926,Family Heist,1999,130,3.23,0.0,Family,D_99,A_82,PG-13,5,7.3,French,FRA
2927,Loud Picnic,1999,98,3.88,,Documentary,D_20,A_68,Unrated,6,7.3,French,FRA
2928,Midnight Kingdom,2002,102,6.85,11.46,Thriller,D_7,A_Smith,R,48,6.0,Japanese,JPN
2929,Urban Journey,2013,126,12.59,25.19,Drama,D_Nguyen,A_Smith,PG-13,34,8.3,English,USA
2930,Loud Days,1991,86,117.56,232.59,Documentary,D_Johnson,A_Chen,Unrated,34,6.0,English,USA
2931,Silent Rise,2011,92,2.27,9.15,Comedy|Adventure|Documentary,D_96,A_173,PG,4,6.4,English,USA
2932,Secret Love,2006,114,2.46,3.54,Action,D_Wong,A_116,Unrated,7,7.9,French,FRA
2933,Final Picnic,2003,118,48.85,26.92,Horror,D_Smith,A_6,PG,38,6.0,English,USA
2934,Midnight Rise,1999,109,200.12,288.85,Family,D_Patel,A_Brown,PG-13,32,6.2,English,USA
2935,Last Edge,2024,109,27.31,1.6,Family,D_Smith,A_Kumar,PG-13,38,5.7,English,UK
2936,Star Echo,2014,129,25.73,103.55,Family,D_Nguyen,A_Singh,R,45,7.7,English,USA
2937,Loud Report,1992,120,5.0,18.24,Sci-Fi|Thriller,D_38,A_Kumar,PG-13,33,7.0,Spanish,ESP
2938,Last Promise,2006,118,2.81,0.0,Crime,D_89,A_Lopez,PG-13,10,6.0,English,UK
2939,Midnight Edge,2001,122,1.53,2.37,Drama,D_60,A_Smith,PG-13,11,7.5,English,USA
2940,Red Kingdom,2013,105,0.11,0.17,Documentary|Action,D_Garcia,A_Singh,Unrated,15,6.1,English,USA
2941,Dark Sky,2018,143,150.32,102.13,Action,D_Patel,A_68,R,24,7.1,English,UK
2942,Star Heist,2014,75,49.49,131.43,Family,D_Nguyen,A_74,PG-13,36,7.6,English,USA
2943,Family Edge,2015,132,4.97,10.25,Family,D_21,A_Zhao,R,10,7.8,Spanish,ESP
2944,Silent Promise,1990,124,,33.48,Sci-Fi,D_34,A_91,PG-13,37,6.8,English,USA
2945,Secret Kingdom,2009,114,2.38,6.17,Romance|Adventure,D_62,A_Zhao,PG-13,6,7.5,English,USA
2946,Indie Sky,2017,111,3.36,8.78,Adventure,D_Lee,A_161,PG-13,8,7.9,Spanish,ESP
2947,Hidden Days,2005,108,2.78,0.0,Romance|Family,D_Johnson,A_Patel,R,9,7.7,English,USA
2948,Bright Picnic,2006,127,2.22,0.0,Crime|Action,D_Kumar,A_41,R,10,4.7,Hindi,IND
2949,Dark Night,2017,109,40.97,44.65,Documentary,D_85,A_Kumar,PG,42,6.6,English,USA
2950,Silent Dream,2001,99,5.33,7.4,Sci-Fi,D_Kumar,A_0,PG-13,30,7.9,Japanese,JPN
2951,First Heist,2016,124,38.75,111.79,Fantasy,D_Patel,A_Singh,PG-13,33,8.2,English,USA
2952,Bright Rise,2019,134,2.89,0.85,Romance,D_Lee,A_Lopez,PG-13,9,6.8,English,USA
2953,Golden Days,2023,81,37.43,133.35,Adventure|Crime|Drama,D_Johnson,A_Patel,R,39,4.7,English,CAN
2954,First Promise,1995,145,2.16,5.74,Documentary|Action,D_Nguyen,A_Patel,R,9,8.1,English,CAN
2955,Star Sky,1996,94,3.04,3.57,Romance|Comedy|Adventure,D_Fernandez,A_Brown,PG-13,8,4.5,English,USA
2956,Family Picnic,2021,96,5.98,5.0,Comedy|Documentary,D_31,A_137,PG-13,32,5.6,English,UK
2957,Final Night,2021,91,6.67,7.75,Adventure,D_Fernandez,A_Brown,R,42,5.6,English,USA
2958,Midnight Heist,2014,110,10.19,27.92,Horror,D_Brown,A_Garcia,R,38,5.5,English,USA
2959,Dark Night,2022,91,1.23,,Horror|Crime,D_55,A_Jones,PG-13,10,7.5,Hindi,IND
2960,Golden Sky,1996,93,1.39,4.21,Comedy,D_Nguyen,A_Patel,PG,10,5.1,English,USA
2961,Family Report,2001,100,1.19,7.88,Documentary|Horror,D_Wong,A_Chen,PG-13,9,7.0,Spanish,ESP
2962,Dark Rise,2005,112,137.04,222.0,Thriller,D_Kumar,A_134,PG-13,39,8.4,English,USA
2963,First Kingdom,2005,114,,10.92,Horror,D_Brown,A_197,Unrated,9,6.0,Hindi,IND
2964,Indie Love,2002,129,4.26,11.32,Drama,D_Johnson,A_139,R,8,6.8,Hindi,IND
2965,Midnight Edge,1996,128,,3.06,Horror|Romance,D_Johnson,A_Singh,R,37,6.3,French,FRA
2966,First Love,1998,125,2.19,0.59,Romance,D_Wong,A_Jones,PG-13,9,4.2,English,USA
2967,Final Picnic,2021,106,79.69,218.7,Sci-Fi,D_Nguyen,A_83,PG-13,34,7.6,French,FRA
2968,First Echo,2000,82,8.34,3.35,Crime|Adventure,D_36,A_67,PG-13,39,5.1,Hindi,IND
2969,Dark Love,1997,82,2.08,1.39,Crime,D_Wong,A_Jones,R,4,6.1,Spanish,ESP
2970,Secret Days,2022,125,33.24,26.15,Romance,D_5,A_115,R,50,5.2,Hindi,IND
2971,Golden Picnic,2012,123,3.16,9.89,Thriller,D_79,A_129,R,12,6.6,English,UK
2972,Bright Days,2014,101,0.79,0.0,Action,D_85,A_87,R,4,7.2,English,UK
2973,Red Picnic,1997,88,88.21,113.19,Fantasy,D_Garcia,A_91,PG-13,28,5.5,Spanish,MEX
2974,Star Heist,2011,94,33.85,123.52,Horror,D_Wong,A_75,PG-13,48,8.0,Mandarin,CHN
2975,Golden Picnic,1993,113,5.64,10.77,Crime,D_Nguyen,A_Zhao,PG-13,32,5.9,English,USA
2976,Red Promise,1992,113,141.23,272.06,Adventure,D_Wong,A_46,R,34,7.7,Spanish,ESP
2977,Loud Picnic,2018,126,1.99,0.24,Family|Crime,D_90,A_46,R,10,6.1,Spanish,ESP
2978,Indie Echo,2018,103,1.37,2.4,Family,D_Garcia,A_15,R,7,5.1,English,UK
2979,Bright Edge,2023,106,4.62,0.0,Documentary,D_Nguyen,A_41,R,7,7.3,Spanish,ESP
2980,Midnight Sky,2023,127,4.6,1.49,Documentary,D_Kumar,A_Singh,PG-13,9,5.3,Japanese,JPN
2981,Urban Echo,2017,78,2.08,9.39,Drama|Family,D_7,A_71,PG-13,9,6.8,English,AUS
2982,Indie Report,2002,115,12.64,12.25,Horror,D_Patel,A_Garcia,PG,36,5.9,English,USA
2983,Bright Dream,2004,105,3.08,7.7,Action,D_51,A_141,R,11,5.6,English,USA
2984,Loud Picnic,2012,121,2.97,10.29,Action|Documentary,D_Kumar,A_140,Unrated,9,7.9,English,UK
2985,Star Picnic,2015,118,3.15,0.0,Horror,D_69,A_Brown,PG,11,6.6,English,AUS
2986,Hidden Sky,1993,100,1.74,0.6,Family,D_Wong,A_Brown,PG-13,15,7.2,English,USA
2987,Loud Picnic,2015,102,40.67,142.24,Documentary|Adventure,D_Fernandez,A_Singh,PG-13,29,5.9,Hindi,IND
2988,Urban Report,1998,75,2.23,3.2,Documentary,D_40,A_Smith,R,10,7.2,Hindi,IND
2989,Midnight Report,1994,121,4.98,0.0,Sci-Fi,D_Patel,A_Kumar,R,9,8.1,Japanese,JPN
2990,Hidden Picnic,2021,114,0.68,4.28,Thriller,D_64,A_85,PG-13,4,5.2,English,USA
2991,Hidden Love,2009,131,61.17,101.8,Romance,D_Garcia,A_Kumar,R,34,6.4,English,CAN
2992,Midnight Fall,2000,104,1.85,17.98,Thriller|Romance,D_32,A_Zhao,PG-13,3,6.9,English,USA
2993,Indie Love,2004,124,0.71,1.07,Drama,D_Smith,A_Singh,R,8,6.6,English,USA
2994,Hidden Promise,2021,94,0.97,3.83,Romance,D_25,A_Garcia,G,7,4.5,English,UK
2995,Red Promise,2017,70,5.73,58.64,Comedy|Thriller,D_Garcia,A_11,R,38,6.1,English,USA
2996,Golden Fall,2011,109,2.11,,Action|Fantasy|Comedy,D_31,A_Singh,PG,8,6.0,English,USA
2997,Final Kingdom,2006,101,1.52,0.0,Family,D_56,A_103,R,8,6.2,English,USA
2998,Urban Rise,2015,94,3.36,8.84,Family,D_Kumar,A_55,R,6,3.8,English,USA
2999,Star Night,1996,123,53.04,112.32,Sci-Fi,D_Kumar,A_Brown,R,41,7.0,Spanish,ESP
3000,First Journey,2015,128,7.62,0.0,Documentary|Drama,D_36,A_30,PG,47,8.5,English,USA
3001,Last Picnic,2014,112,28.72,15.25,Action,D_Kumar,A_Zhao,PG,39,5.7,Mandarin,CHN
3002,Silent Report,1999,107,1.43,3.71,Drama,D_Smith,A_113,R,11,5.1,Mandarin,CHN
3003,Secret Night,2008,111,57.02,38.86,Fantasy|Romance,D_Johnson,A_184,PG-13,44,6.6,English,USA
3004,Secret Heist,2000,100,4.1,3.51,Comedy,D_Smith,A_106,PG-13,4,7.5,English,USA
3005,Golden Love,2002,118,30.33,58.29,Thriller,D_76,A_144,PG-13,38,6.4,English,USA
3006,Hidden Night,1997,87,4.8,2.7,Family|Horror,D_66,A_113,PG-13,9,7.8,Japanese,JPN
3007,Final Report,1993,94,2.43,3.12,Fantasy,D_Brown,A_Zhao,PG,3,6.9,English,USA
3008,Silent Days,2020,98,1.14,0.0,Romance,D_Nguyen,A_141,PG,7,7.9,English,USA
3009,First Rise,2017,118,192.44,387.66,Romance,D_Garcia,A_Smith,PG-13,42,5.4,English,USA
3010,Midnight Dream,2000,105,6.18,18.77,Adventure|Documentary,D_Nguyen,A_154,PG-13,46,4.7,English,USA
3011,Silent Journey,1990,130,1.59,7.86,Adventure,D_82,A_Brown,R,5,5.4,English,USA
3012,Midnight Report,2013,122,67.34,220.01,Sci-Fi|Action,D_Brown,A_Patel,PG-13,44,4.0,English,CAN
3013,Red Heist,2020,98,29.29,,Fantasy,D_Smith,A_10,PG-13,48,6.5,English,USA
3014,Final Edge,2015,120,0.76,0.0,Horror,D_Smith,A_75,R,10,5.8,English,UK
3015,Secret Days,1994,104,22.95,35.28,Adventure,D_67,A_46,PG,39,6.4,French,FRA
3016,Star Promise,2009,117,1.46,0.0,Fantasy|Action,D_Lee,A_47,PG-13,5,6.6,English,UK
3017,Golden Echo,2000,123,34.21,16.59,Adventure|Family,D_Smith,A_Jones,PG-13,51,7.4,English,USA
3018,Dark Echo,2022,127,1.42,0.0,Sci-Fi,D_35,A_91,R,10,5.8,Mandarin,CHN
3019,Hidden Edge,2016,113,42.24,37.83,Family,D_54,A_84,PG-13,45,5.7,English,USA
3020,Family Dream,2023,134,0.71,8.11,Thriller,D_Garcia,A_Kumar,PG-13,8,7.7,English,USA
3021,Family Love,2004,117,10.39,19.13,Sci-Fi,D_57,A_Smith,PG-13,45,6.9,English,USA
3022,Bright Promise,2021,112,6.26,1.99,Romance,D_51,A_193,R,33,8.4,English,USA
3023,Secret Night,2010,105,1.92,0.0,Drama,D_Nguyen,A_98,R,8,6.2,Mandarin,CHN
3024,Star Days,1994,101,4.11,0.0,Adventure,D_84,A_42,PG-13,11,6.4,Spanish,ESP
3025,First Report,1995,116,146.59,271.42,Thriller,D_61,A_Patel,PG,43,4.1,English,USA
3026,Hidden Kingdom,2011,112,59.24,57.9,Sci-Fi,D_Smith,A_Lopez,R,36,4.9,English,USA
3027,Indie Fall,2007,114,82.1,6.23,Thriller|Action,D_74,A_Kumar,Unrated,43,6.2,English,USA
3028,Bright Love,2003,117,2.77,6.25,Crime,D_Brown,A_43,R,7,6.5,English,USA
3029,Red Echo,1999,114,3.28,25.76,Horror,D_Wong,A_30,PG-13,9,6.7,English,USA
3030,Last Sky,2002,140,3.14,0.0,Action,D_89,A_174,PG-13,15,6.9,English,UK
3031,Star Night,2020,102,4.25,11.03,Drama,D_Garcia,A_51,PG-13,11,5.5,English,USA
3032,Secret Picnic,2019,116,,1.68,Documentary,D_Wong,A_Brown,PG-13,8,5.7,Hindi,IND
3033,First Kingdom,1992,107,1.79,0.0,Crime,D_Lee,A_158,PG-13,12,6.0,English,USA
3034,Silent Kingdom,2019,73,2.2,6.91,Documentary,D_67,A_45,PG,7,7.5,Spanish,ESP
3035,Red Dream,1995,107,4.37,5.69,Fantasy,D_Johnson,A_85,Unrated,9,6.4,Mandarin,CHN
3036,First Sky,2018,96,85.32,9.26,Horror|Comedy|Family,D_Smith,A_50,PG-13,35,6.0,English,USA
3037,Star Rise,1997,109,3.39,0.87,Family|Horror,D_Kumar,A_Chen,PG-13,2,4.4,English,USA
3038,Dark Heist,2022,110,5.6,3.79,Crime|Documentary|Family,D_8,A_Kumar,R,30,5.0,Hindi,IND
3039,Indie Journey,2006,116,3.12,13.06,Romance,D_Johnson,A_49,PG-13,7,8.5,English,USA
3040,Star Dream,2000,102,3.19,0.0,Adventure,D_80,A_165,PG-13,7,8.0,English,USA
3041,Silent Kingdom,2002,104,2.36,7.07,Drama,D_19,A_185,PG-13,9,7.2,English,USA
3042,Dark Rise,2000,121,3.15,0.9,Romance,D_20,A_198,PG-13,8,6.1,English,USA
3043,First Picnic,2020,98,49.12,32.73,Horror,D_93,A_137,R,49,5.8,English,USA
3044,Star Journey,2017,82,2.63,0.0,Romance,D_Smith,A_Singh,R,9,6.0,English,USA
3045,Dark Fall,1995,112,2.11,0.0,Sci-Fi,D_13,A_45,PG-13,9,7.5,Mandarin,CHN
3046,Indie Edge,2005,126,,3.25,Crime|Romance,D_74,A_43,PG-13,6,7.5,English,CAN
3047,Silent Edge,1993,120,2.33,4.58,Comedy,D_4,A_15,PG-13,9,7.7,English,USA
3048,Silent Rise,2024,113,147.64,358.4,Action,D_Wong,A_96,PG-13,33,7.5,English,USA
3049,Golden Rise,2015,129,0.9,14.08,Family|Fantasy|Romance,D_Smith,A_Chen,PG-13,14,6.6,English,USA
3050,Star Sky,2001,126,3.2,0.0,Comedy,D_Kumar,A_Chen,PG-13,5,6.2,Mandarin,CHN
3051,Golden Picnic,2000,105,4.86,0.0,Drama,D_80,A_177,PG-13,8,7.2,English,USA
3052,Red Heist,2014,114,10.4,23.72,Thriller,D_94,A_135,PG-13,29,4.7,English,USA
3053,Dark Journey,2007,114,72.02,83.88,Drama,D_Nguyen,A_127,PG-13,40,7.0,English,CAN
3054,Indie Kingdom,2008,109,191.62,374.96,Adventure,D_74,A_Brown,PG-13,51,7.2,English,USA
3055,Dark Days,2012,127,3.6,0.0,Drama|Documentary,D_Wong,A_27,R,10,6.9,English,USA
3056,Indie Fall,2007,108,3.3,0.0,Thriller,D_Kumar,A_49,R,4,5.0,French,FRA
3057,Midnight Kingdom,2015,102,1.6,0.0,Family|Action|Adventure,D_Johnson,A_Lopez,PG-13,8,5.9,English,AUS
3058,Golden Kingdom,1995,71,1.46,0.06,Horror,D_58,A_Lopez,R,7,5.8,Japanese,JPN
3059,Midnight Promise,1993,98,52.24,4.75,Family,D_84,A_Chen,G,48,8.3,English,UK
3060,Last Edge,2018,90,71.24,101.15,Adventure,D_Fernandez,A_24,R,33,4.9,English,USA
3061,Secret Dream,2023,109,2.79,0.0,Romance,D_Kumar,A_Chen,G,4,4.4,Mandarin,CHN
3062,Midnight Promise,2006,91,0.41,2.05,Comedy,D_61,A_Garcia,R,3,6.9,English,CAN
3063,Urban Promise,2005,119,4.36,0.0,Sci-Fi,D_Patel,A_161,PG-13,6,7.1,English,USA
3064,Silent Rise,1991,127,1.31,7.22,Action,D_Nguyen,A_10,PG,4,7.3,English,USA
3065,First Report,2023,110,0.96,0.66,Comedy,D_98,A_47,R,8,6.8,English,USA
3066,Red Heist,1997,95,31.9,64.23,Comedy,D_19,A_Kumar,G,30,3.9,English,USA
3067,Midnight Dream,2002,114,6.48,0.0,Fantasy,D_30,A_Garcia,R,33,8.1,English,USA
3068,Dark Days,1997,138,67.25,148.78,Comedy|Adventure|Action,D_Garcia,A_Jones,PG-13,36,6.2,English,USA
3069,First Heist,2019,134,1.69,2.74,Fantasy,D_Garcia,A_Lopez,PG-13,11,7.5,Spanish,ESP
3070,Silent Love,2021,89,5.33,7.31,Action,D_Garcia,A_152,G,43,5.6,French,FRA
3071,Secret Night,2019,88,1.62,7.69,Adventure,D_Brown,A_155,Unrated,10,6.4,Japanese,JPN
3072,Hidden Echo,1990,85,2.64,1.47,Action,D_84,A_69,PG-13,7,6.4,English,USA
3073,Bright Journey,2006,93,8.82,0.0,Documentary|Sci-Fi|Family,D_21,A_150,PG-13,42,7.3,Japanese,JPN
3074,Urban Rise,2009,114,4.05,4.43,Drama,D_Garcia,A_Chen,PG,5,6.0,Mandarin,CHN
3075,Last Kingdom,2013,102,97.92,126.99,Documentary,D_10,A_Kumar,PG-13,36,6.6,English,USA
3076,Golden Echo,2011,97,54.44,82.05,Sci-Fi,D_Kumar,A_106,PG-13,36,7.3,English,USA
3077,Golden Heist,2018,126,3.11,16.08,Family,D_Wong,A_195,G,5,5.4,English,UK
3078,Final Picnic,2011,118,3.71,5.26,Documentary|Drama,D_72,A_87,PG-13,11,7.2,English,UK
3079,Family Promise,1998,84,1.22,5.56,Drama,D_Garcia,A_Smith,R,2,7.4,Mandarin,CHN
3080,Silent Echo,1999,125,64.68,12.63,Romance,D_Brown,A_Chen,PG-13,35,7.3,English,USA
3081,Last Fall,2017,118,0.45,1.28,Drama,D_Johnson,A_Garcia,Unrated,17,5.7,English,USA
3082,First Journey,2017,118,31.39,42.73,Drama|Comedy,D_Johnson,A_Zhao,PG-13,33,8.1,French,FRA
3083,Loud Night,2010,101,5.75,,Horror|Documentary|Thriller,D_Johnson,A_Garcia,PG-13,46,7.7,English,USA
3084,Secret Heist,2013,107,2.68,4.91,Adventure|Drama,D_Lee,A_Jones,PG-13,8,4.9,English,UK
3085,Final Night,1991,80,6.07,9.63,Horror,D_Wong,A_Lopez,PG-13,39,7.3,English,USA
3086,Urban Sky,1997,123,2.89,9.49,Adventure,D_78,A_Singh,Unrated,3,8.5,Mandarin,CHN
3087,Last Days,2016,95,3.25,,Crime|Family,D_Patel,A_Lopez,Unrated,10,6.6,English,USA
3088,Star Sky,2011,97,46.57,3.83,Family|Documentary,D_7,A_Smith,PG-13,43,5.8,Spanish,ESP
3089,Final Sky,2016,97,4.05,3.25,Drama,D_Brown,A_171,R,8,5.3,English,USA
3090,Midnight Love,2018,137,232.65,254.88,Comedy,D_Kumar,A_16,PG-13,40,5.6,English,CAN
3091,Bright Night,1992,100,6.96,16.44,Fantasy,D_Wong,A_139,G,37,5.3,English,USA
3092,Secret Love,2002,124,6.64,1.79,Family,D_Kumar,A_Smith,PG-13,42,7.7,English,USA
3093,Star Heist,1999,110,1.59,1.45,Comedy,D_Patel,A_118,PG-13,5,5.7,English,UK
3094,Star Picnic,1998,98,9.6,,Thriller|Sci-Fi|Documentary,D_Johnson,A_81,PG-13,38,8.7,English,CAN
3095,Bright Report,2016,95,54.43,0.0,Documentary,D_Lee,A_190,R,48,6.3,English,USA
3096,Hidden Rise,2023,101,1.81,2.93,Crime,D_Fernandez,A_Kumar,R,6,4.8,Spanish,ESP
3097,Dark Dream,1990,109,2.69,0.0,Romance|Documentary,D_6,A_57,PG-13,16,5.8,English,USA
3098,Golden Picnic,2021,119,1.18,3.43,Sci-Fi,D_Kumar,A_Smith,R,7,6.1,English,USA
3099,Urban Picnic,2014,103,3.75,3.99,Adventure,D_Brown,A_Singh,R,7,6.4,English,USA
3100,Last Night,2018,102,5.42,6.41,Sci-Fi,D_Garcia,A_54,R,53,6.9,Mandarin,CHN
3101,Red Report,1996,97,1.7,1.92,Family|Adventure|Sci-Fi,D_Johnson,A_172,PG-13,6,6.9,English,USA
3102,Secret Kingdom,1992,92,4.35,0.0,Thriller|Romance,D_79,A_Jones,Unrated,8,5.7,English,USA
3103,Family Fall,2009,91,116.79,19.79,Romance,D_Smith,A_Brown,PG-13,24,6.2,English,USA
3104,Loud Night,2009,125,,7.47,Thriller,D_60,A_Garcia,PG-13,2,5.1,English,USA
3105,Midnight Sky,2019,102,3.45,0.89,Drama|Adventure,D_29,A_Garcia,G,8,5.6,English,USA
3106,Midnight Kingdom,2024,103,4.04,0.0,Family,D_Garcia,A_75,R,5,7.6,French,FRA
3107,Secret Heist,2024,100,,7.84,Comedy,D_29,A_Smith,PG-13,12,5.9,English,USA
3108,Final Edge,2016,105,1.15,3.46,Romance,D_Garcia,A_52,R,9,7.4,English,USA
3109,First Sky,2015,116,29.09,58.32,Romance,D_48,A_Chen,PG-13,48,5.8,English,USA
3110,Final Report,2003,103,18.75,21.57,Comedy,D_Johnson,A_Smith,R,37,5.4,English,USA
3111,Star Report,2006,113,87.11,338.82,Comedy,D_Smith,A_17,R,42,6.8,English,USA
3112,Last Picnic,2007,131,4.68,3.58,Drama|Sci-Fi,D_Kumar,A_Kumar,PG,10,6.2,English,USA
3113,Final Heist,2018,98,4.22,15.56,Comedy,D_29,A_24,R,12,7.3,English,USA
3114,Silent Kingdom,2009,103,4.05,14.84,Documentary,D_91,A_Lopez,PG,5,8.2,English,AUS
3115,Star Sky,2016,120,103.24,326.86,Thriller,D_13,A_Lopez,PG,34,7.4,English,USA
3116,Silent Days,2007,132,5.03,0.0,Sci-Fi,D_69,A_122,PG,51,6.2,English,USA
3117,Star Picnic,1993,91,3.76,,Family|Action,D_Smith,A_84,PG,10,6.9,Mandarin,CHN
3118,Red Fall,1990,84,1.13,6.86,Family,D_Fernandez,A_131,PG-13,4,6.2,Hindi,IND
3119,Red Promise,1990,110,7.57,0.8,Thriller,D_Brown,A_Zhao,PG-13,43,6.3,English,USA
3120,Silent Fall,2015,108,8.26,21.54,Documentary,D_Fernandez,A_Kumar,PG-13,41,4.3,English,USA
3121,Secret Report,2009,121,2.31,0.0,Family,D_28,A_105,PG-13,7,6.4,English,USA
3122,Hidden Rise,2012,118,1.57,0.0,Action|Thriller,D_Lee,A_146,PG-13,7,4.3,Spanish,ARG
3123,Silent Heist,1999,109,5.49,9.06,Family|Action,D_Garcia,A_35,R,48,6.7,Spanish,ESP
3124,Silent Promise,2000,126,121.99,162.82,Family|Adventure,D_Nguyen,A_Garcia,PG-13,44,6.8,English,USA
3125,Golden Love,1994,100,,1.76,Fantasy,D_16,A_106,PG-13,6,7.2,English,USA
3126,Silent Journey,1990,113,9.93,17.55,Adventure,D_Kumar,A_Smith,PG-13,43,5.6,English,USA
3127,Silent Fall,2006,92,75.84,220.57,Action|Drama,D_Patel,A_Patel,R,44,4.8,English,USA
3128,Silent Sky,2011,109,3.64,2.54,Documentary,D_Garcia,A_Singh,R,11,7.2,Hindi,IND
